project_id,project_code,project_name,client_name,project_status,start_date,end_date,updated_at
4821,PRJ-001650,Harness Enterprise Platforms Program Refresh,"Johnson, Bennett and King",Planned,2024-06-26,2024-10-22,2024-09-28 01:58:00
3154,PRJ-003154,Scale Mission-Critical Experiences Program,Crawford-Rodriguez,On Hold,2025-01-05,,2025-03-05 21:06:00
1542,PRJ-001542,Enable Back-End Communities Program,Bennett and Sons,Completed,2023-11-29,,2024-02-17 10:17:00
2644,PRJ-002644,Seize Real-Time Eyeballs Program,Ward LLC,Planned,2023-10-31,2024-06-20,2023-12-27 12:10:00
3800,PRJ-003800,Incentivize Collaborative Models Program,Avila-Moore,Completed,2021-04-06,2022-07-10,2021-06-22 09:55:00
4269,PRJ-002930,Expedite E-Business Supply-Chains Program Refresh,Moore Group,Active,2019-10-01,2021-01-12,2020-01-20 05:24:00
2527,PRJ-002527,Synthesize User-Centric E-Services Program,Lopez-Decker,On Hold,2022-06-09,2023-11-21,2022-09-11 17:41:00
4206,PRJ-004206,Brand Global Web Services Program,Mayo Ltd,On Hold,2023-01-25,2024-08-11,2023-05-17 03:37:00
2148,PRJ-002148,Disintermediate Intuitive Web-Readiness Program,Adams-Glass,Completed,2021-02-12,2023-04-22,2021-03-29 13:52:00
2452,PRJ-002452,Transform Sticky Solutions Program,Mcmahon PLC,Cancelled,2026-07-19,,2026-09-13 14:53:00
3499,PRJ-003499,Transition Sticky Methodologies Program,Fowler Group,Active,2023-02-16,2025-06-02,2023-03-28 13:06:00
3512,PRJ-003512,Utilize Magnetic Models Program,"Rogers, Mitchell and Harrington",Active,2021-10-23,2022-01-10,2022-01-18 21:03:00
2971,PRJ-002971,Leverage Turn-Key Supply-Chains Program,Ward Group,On Hold,2021-01-15,2021-06-11,2021-05-04 22:03:00
992,PRJ-000992,Iterate Cross-Media Functionalities Program,"Hayden, Mosley and Patrick",Planned,2020-08-26,2022-12-06,2020-10-19 20:10:00
4228,PRJ-004228,Transform Bricks-And-Clicks Portals Program,"Hunter, Horton and Taylor",Planned,2020-08-08,2022-05-17,2020-08-31 13:38:00
4237,PRJ-004237,Scale Bricks-And-Clicks Platforms Program,Roberson-Brown,Active,2025-02-26,2026-01-14,2025-06-20 15:26:00
2085,PRJ-002085,Integrate Cross-Media Bandwidth Program,Wilson PLC,Planned,2025-12-11,,2026-01-05 14:05:00
4290,PRJ-001981,Architect Rich Eyeballs Program Refresh,Gonzalez LLC,Planned,2022-08-12,2023-11-25,2023-02-14 15:24:00
752,PRJ-000752,Reinvent Ubiquitous Markets Program,Jones and Sons,Completed,2019-12-18,,2020-01-08 08:41:00
2986,PRJ-002986,Whiteboard Seamless Web Services Program,"Baker, Snyder and Bonilla",Completed,2024-03-22,,2024-06-30 14:37:00
3894,PRJ-003894,Transition Robust Web Services Program,"Olsen, Murray and Taylor",Planned,2020-06-07,2021-02-27,2020-08-16 12:50:00
2118,PRJ-002118,Evolve Extensible Solutions Program,Middleton-Skinner,Completed,2026-03-11,2028-07-20,2026-06-18 01:30:00
4627,PRJ-003143,Envisioneer Transparent Deliverables Program Refresh,Reeves-Torres,Planned,2021-12-14,2024-04-15,2022-03-19 11:50:00
379,PRJ-000379,Drive Extensible Communities Program,Yates and Sons,Completed,2023-11-23,2025-09-25,2024-02-08 09:35:00
2788,PRJ-002788,Drive Seamless Relationships Program,"Hall, Scott and Hart",Cancelled,2026-10-19,2027-06-16,2026-12-31 04:48:00
913,PRJ-000913,Strategize Proactive Web-Readiness Program,"Barnes, Hughes and Martinez",Active,2022-07-07,2022-11-14,2022-08-28 13:54:00
4375,PRJ-004009,Target Compelling Networks Program Refresh,"Washington, Weeks and Simmons",Planned,2022-08-30,2024-08-04,2023-03-20 22:24:00
4392,PRJ-003817,Whiteboard Plug-And-Play Roi Program Refresh,Perez Inc,Completed,2022-01-03,2022-09-27,2022-07-22 09:25:00
285,PRJ-000285,Embrace Best-Of-Breed Info-Mediaries Program,Salazar-Romero,Completed,2019-03-19,2020-02-01,2019-04-19 17:23:00
3284,PRJ-003284,Transform B2C E-Tailers Program,"Miller, Adams and Chavez",Active,2023-11-29,,2023-12-16 02:25:00
4585,PRJ-000942,Unleash Next-Generation Functionalities Program Refresh,"White, Berry and Jackson",Completed,2026-11-15,2029-04-26,2027-07-03 15:03:00
4712,PRJ-002606,Generate Cross-Media Web-Readiness Program Refresh,"Adams, Sullivan and Kennedy",Cancelled,2021-06-23,2023-04-23,2022-03-18 14:51:00
3428,PRJ-003428,Utilize Synergistic Methodologies Program,"Jackson, Ryan and Simpson",Completed,2023-05-04,,2023-05-11 23:30:00
2308,PRJ-002308,Revolutionize 24/365 Vortals Program,Strickland Ltd,Cancelled,2018-09-05,2018-10-26,2018-12-27 20:22:00
234,PRJ-000234,Unleash Next-Generation Models Program,Carlson-Contreras,Completed,2025-04-25,2026-12-17,2025-08-17 17:56:00
2566,PRJ-002566,Transform Dynamic Metrics Program,Reyes Ltd,Cancelled,2026-07-17,,2026-08-14 16:09:00
53,PRJ-000053,Innovate Killer Partnerships Program,"Gray, Holland and Ayala",Planned,2023-12-15,2024-04-17,2024-03-26 01:03:00
79,PRJ-000079,Monetize 24/7 Mindshare Program,Thomas Inc,On Hold,2020-11-26,2022-11-02,2021-03-24 13:02:00
2422,PRJ-002422,Syndicate Rich Vortals Program,Briggs PLC,Completed,2020-07-23,,2020-11-16 01:57:00
4760,PRJ-000472,Mesh Plug-And-Play Technologies Program Refresh,"White, Crawford and Anderson",Planned,2023-04-25,2024-03-31,2024-04-12 15:28:00
4537,PRJ-002676,Innovate Integrated E-Services Program Refresh,"Gaines, Bentley and Lynn",Planned,2026-11-20,2027-04-19,2027-03-16 04:02:00
1862,PRJ-001862,Evolve Out-Of-The-Box E-Commerce Program,"Harrell, Graves and Ochoa",Active,2021-11-11,,2022-02-13 15:46:00
4253,PRJ-003648,Incubate Leading-Edge Schemas Program Refresh,Price and Sons,Cancelled,2020-06-22,2022-11-08,2020-11-09 05:01:00
4130,PRJ-004130,Enhance Impactful Web Services Program,Robinson LLC,Planned,2025-09-05,2027-04-08,2025-09-05 13:02:00
4235,PRJ-004235,Iterate Enterprise Mindshare Program,Mills LLC,Completed,2020-05-05,2022-07-25,2020-08-06 07:30:00
3893,PRJ-003893,Revolutionize Synergistic Technologies Program,Taylor LLC,Planned,2023-01-31,2023-05-05,2023-02-22 18:56:00
4144,PRJ-004144,Iterate Rich Supply-Chains Program,Parks-Snyder,Cancelled,2025-03-28,2025-09-06,2025-05-09 19:01:00
3466,PRJ-003466,Scale E-Business Markets Program,"Osborne, Humphrey and Rogers",On Hold,2023-06-30,2023-10-04,2023-07-15 01:55:00
3298,PRJ-003298,Leverage B2B Markets Program,Fox LLC,Completed,2023-06-12,,2023-09-21 12:36:00
4865,PRJ-001238,Generate Customized Metrics Program Refresh,Ellis-Strickland,On Hold,2021-06-03,,2021-09-17 21:28:00
2972,PRJ-002972,Matrix Interactive Action-Items Program,"White, Howell and Floyd",Active,2018-02-04,2018-05-06,2018-05-18 08:48:00
3001,PRJ-003001,Disintermediate World-Class Infrastructures Program,Larson-Jones,Completed,2018-08-13,,2018-08-18 11:23:00
1324,PRJ-001324,E-Enable Cross-Media Solutions Program,Garcia and Sons,Planned,2026-02-12,,2026-05-07 09:24:00
1151,PRJ-001151,Target Rich Platforms Program,"Perkins, Berry and Wilson",Planned,2026-07-29,,2026-10-07 12:19:00
2056,PRJ-002056,Seize Enterprise Architectures Program,"Jenkins, Alexander and Patterson",Planned,2019-05-29,2020-08-20,2019-07-03 07:21:00
4178,PRJ-004178,Deliver 24/365 Partnerships Program,Coleman-Arellano,Active,2025-09-17,2027-09-04,2025-10-10 14:52:00
4686,PRJ-000284,Evolve Bricks-And-Clicks Relationships Program Refresh,"Lane, Walker and Beard",On Hold,2025-10-30,2026-03-06,2026-08-23 08:55:00
4450,PRJ-001084,Implement Collaborative Systems Program Refresh,Yates-Patterson,Planned,2023-09-13,,2024-03-24 19:46:00
4606,PRJ-003278,Benchmark Proactive Methodologies Program Refresh,Rojas LLC,Cancelled,2020-01-11,,2020-10-31 17:48:00
2590,PRJ-002590,Redefine Bricks-And-Clicks Users Program,"Moore, Garcia and Allen",On Hold,2018-07-05,2020-04-23,2018-10-13 20:13:00
2989,PRJ-002989,Transform User-Centric Experiences Program,"Patterson, Arnold and Thompson",Active,2019-03-26,2019-06-11,2019-07-19 20:25:00
4539,PRJ-002290,Deploy Seamless Mindshare Program Refresh,Collins Ltd,Cancelled,2020-11-03,2021-10-15,2021-06-10 13:27:00
4744,PRJ-004250,Generate Seamless Experiences Program Refresh,Smith-Garcia,Planned,2018-04-17,2019-07-18,2018-11-12 19:50:00
3873,PRJ-003873,Incubate Front-End E-Business Program,"Burns, Wilson and Williams",On Hold,2023-09-09,2024-02-13,2023-11-18 07:09:00
4477,PRJ-001774,Benchmark Intuitive Schemas Program Refresh,Stewart Inc,Completed,2025-10-16,2027-08-10,2026-05-14 10:45:00
1916,PRJ-001916,Target 24/365 Synergies Program,"Brown, Wyatt and Pittman",On Hold,2022-01-02,2022-07-05,2022-02-18 10:02:00
213,PRJ-000213,Innovate Compelling Initiatives Program,"Spence, Dominguez and Kelly",Cancelled,2025-12-22,2026-02-12,2026-02-07 14:54:00
383,PRJ-000383,Morph E-Business Communities Program,Curtis Inc,Completed,2019-07-13,,2019-10-23 20:45:00
4096,PRJ-004096,Syndicate Open-Source Experiences Program,"Sosa, Casey and Norman",Planned,2024-03-12,,2024-06-21 18:08:00
2651,PRJ-002651,Benchmark Leading-Edge Technologies Program,Shannon-York,Active,2020-06-14,2021-04-24,2020-09-25 06:37:00
1988,PRJ-001988,Whiteboard Out-Of-The-Box Schemas Program,Thompson-Johnson,Completed,2022-05-21,2024-05-20,2022-06-19 09:56:00
135,PRJ-000135,Synthesize Virtual Interfaces Program,Ramirez-Walker,Active,2019-11-17,,2019-12-14 13:21:00
4982,PRJ-003085,Architect Turn-Key Portals Program Refresh,"Black, Hernandez and Gonzalez",Completed,2025-04-06,2027-08-31,2025-07-25 17:48:00
4628,PRJ-001662,Engage Cross-Media Networks Program Refresh,Brown PLC,Planned,2024-05-10,2024-09-17,2025-01-28 10:18:00
2572,PRJ-002572,Maximize Compelling Supply-Chains Program,Steele PLC,Planned,2021-07-17,2021-11-07,2021-07-29 22:39:00
3975,PRJ-003975,Target Intuitive E-Business Program,Sanchez LLC,Planned,2022-09-16,,2022-12-16 13:52:00
3039,PRJ-003039,Integrate Killer Paradigms Program,Garcia-Norton,Active,2022-05-19,2022-07-14,2022-07-06 21:24:00
2031,PRJ-002031,Incentivize Wireless Models Program,King-Mills,Cancelled,2026-11-23,2029-02-02,2027-02-20 07:27:00
3141,PRJ-003141,Re-Intermediate Cross-Platform Users Program,Kennedy and Sons,Active,2021-01-21,,2021-04-13 09:34:00
312,PRJ-000312,Incentivize Scalable Content Program,"Davis, Hatfield and Larson",Completed,2018-10-12,2020-01-25,2018-11-26 15:09:00
3122,PRJ-003122,Evolve Wireless Vortals Program,Holmes Group,Cancelled,2019-10-18,2021-09-24,2020-01-06 13:16:00
2168,PRJ-002168,Target Customized Vortals Program,Barber-Pierce,Cancelled,2025-07-19,,2025-08-08 12:57:00
4260,PRJ-001371,Architect Bleeding-Edge Partnerships Program Refresh,Lawrence-Morton,Cancelled,2024-01-08,2024-06-09,2024-07-17 10:40:00
4134,PRJ-004134,Grow Plug-And-Play Info-Mediaries Program,Johnson Inc,Cancelled,2020-03-20,2022-03-27,2020-06-21 19:57:00
2407,PRJ-002407,Iterate B2C Initiatives Program,"Ellis, Gray and Weber",Completed,2019-05-12,,2019-09-08 01:03:00
2934,PRJ-002934,Strategize Impactful Functionalities Program,Horton LLC,Active,2022-05-16,2023-09-25,2022-09-13 15:40:00
3389,PRJ-003389,Productize Robust Bandwidth Program,"Stokes, Mcguire and Frazier",Planned,2020-03-30,,2020-06-03 00:24:00
4468,PRJ-003193,Strategize Frictionless Portals Program Refresh,"Jones, Wang and Hartman",Planned,2021-03-15,2022-11-01,2021-11-15 11:05:00
1430,PRJ-001430,Mesh Vertical Metrics Program,"Smith, Vasquez and Christensen",On Hold,2024-11-08,2025-08-20,2025-01-13 19:41:00
70,PRJ-000070,Synergize Back-End Synergies Program,Garcia Ltd,On Hold,2020-02-08,2020-11-23,2020-04-15 21:14:00
3948,PRJ-003948,Visualize Global Paradigms Program,Mitchell Ltd,Completed,2026-07-05,2028-06-30,2026-08-05 05:20:00
2226,PRJ-002226,Re-Intermediate Visionary Functionalities Program,"Carney, Hicks and Kemp",Completed,2021-07-03,2022-01-07,2021-10-25 08:58:00
3229,PRJ-003229,Implement Interactive Systems Program,"Anthony, Rodriguez and Fischer",Completed,2020-08-31,,2020-09-24 19:40:00
2637,PRJ-002637,Mesh Next-Generation Methodologies Program,Brown-White,Planned,2018-01-13,,2018-02-06 04:48:00
3996,PRJ-003996,Revolutionize Customized Technologies Program,"Davis, Krueger and Rodriguez",Active,2018-11-18,2019-05-02,2018-12-21 23:41:00
774,PRJ-000774,Leverage E-Business Web-Readiness Program,Wade Ltd,Active,2022-08-23,2024-09-03,2022-09-23 03:52:00
1100,PRJ-001100,Architect 24/7 Portals Program,"Kaufman, Waters and Torres",Planned,2024-09-13,,2024-12-23 15:12:00
4508,PRJ-003563,Productize Customized Applications Program Refresh,Sanchez-Henry,On Hold,2026-04-08,,2026-10-20 08:17:00
659,PRJ-000659,Mesh Intuitive Initiatives Program,Erickson LLC,Active,2021-12-02,2024-04-09,2022-02-24 10:10:00
264,PRJ-000264,Redefine Granular Markets Program,"Murray, Lee and Gonzales",Active,2026-12-31,2028-09-19,2027-01-01 14:03:00
2612,PRJ-002612,Maximize Intuitive Web-Readiness Program,"Hill, Lewis and Wallace",Active,2018-08-02,2019-09-19,2018-10-28 02:54:00
1242,PRJ-001242,Empower 24/365 E-Commerce Program,Cook-Liu,Active,2025-02-04,,2025-06-03 20:25:00
2530,PRJ-002530,Target Transparent Web-Readiness Program,Petty-Robinson,Planned,2025-01-02,,2025-03-05 19:47:00
851,PRJ-000851,Transition Cutting-Edge Channels Program,Davis-Smith,Planned,2021-11-24,2023-07-28,2022-02-05 13:04:00
2968,PRJ-002968,Unleash Efficient Roi Program,Mathews-Serrano,Planned,2023-09-06,2025-10-28,2023-09-10 11:21:00
3699,PRJ-003699,Grow 24/7 Communities Program,"Humphrey, Matthews and Taylor",Completed,2024-05-24,,2024-08-12 08:16:00
2307,PRJ-002307,Whiteboard Rich Channels Program,"Baldwin, Lowery and Morgan",Completed,2025-02-05,,2025-02-20 02:17:00
2219,PRJ-002219,Matrix Customized E-Business Program,Foster Group,Cancelled,2021-09-22,,2021-11-16 18:10:00
1530,PRJ-001530,Whiteboard Cutting-Edge E-Commerce Program,"Sanders, Roach and Rios",Active,2025-07-13,,2025-08-11 10:17:00
4803,PRJ-000616,Cultivate Strategic Technologies Program Refresh,Simpson-Vasquez,Completed,2018-04-03,2019-12-18,2018-12-12 07:02:00
994,PRJ-000994,Exploit Magnetic Architectures Program,Boyd Inc,Planned,2018-07-22,,2018-07-24 00:05:00
1991,PRJ-001991,Innovate Value-Added Action-Items Program,Aguirre-Aguilar,On Hold,2020-04-28,2022-01-21,2020-08-04 02:53:00
4135,PRJ-004135,Envisioneer Impactful Channels Program,Fisher and Sons,Planned,2023-09-20,2025-06-27,2024-01-16 16:59:00
2586,PRJ-002586,Matrix Seamless Functionalities Program,"Ortega, Gutierrez and Chavez",Completed,2024-12-12,,2025-03-04 01:12:00
4379,PRJ-000281,Reinvent Revolutionary Action-Items Program Refresh,Collins-Graves,Completed,2018-06-28,,2018-12-26 20:50:00
1611,PRJ-001611,Facilitate Web-Enabled Architectures Program,"Price, Wilson and Morris",Planned,2021-02-04,2023-04-21,2021-02-27 10:37:00
4079,PRJ-004079,Revolutionize Vertical Channels Program,Moore-Riggs,Active,2026-05-01,,2026-06-29 19:36:00
4815,PRJ-004161,Empower Synergistic Platforms Program Refresh,Bray LLC,Cancelled,2026-05-30,,2027-03-19 02:50:00
1833,PRJ-001833,Whiteboard Transparent Supply-Chains Program,Miranda Group,Completed,2019-11-24,,2020-01-14 18:38:00
4444,PRJ-000217,Re-Contextualize Dynamic E-Commerce Program Refresh,Walker-Moore,Planned,2020-12-16,2023-02-26,2021-07-19 21:13:00
843,PRJ-000843,Deliver B2C Markets Program,"Edwards, Vargas and Watson",Active,2026-06-14,2028-04-27,2026-07-02 07:16:00
2845,PRJ-002845,Generate Cross-Platform Bandwidth Program,Chandler-Mcdowell,Planned,2019-02-27,2021-01-02,2019-04-18 20:56:00
1480,PRJ-001480,Maximize Innovative Content Program,Rodriguez-Sanders,Active,2023-03-24,2024-09-07,2023-04-07 03:45:00
1291,PRJ-001291,Brand Ubiquitous E-Markets Program,Bell-Mcpherson,Completed,2019-03-11,,2019-03-14 04:43:00
2323,PRJ-002323,Maximize Synergistic Supply-Chains Program,Becker-Meyer,Cancelled,2018-06-08,2018-12-09,2018-06-10 07:05:00
2874,PRJ-002874,Re-Contextualize Cross-Platform Mindshare Program,Smith-Keller,Active,2018-05-15,2020-08-02,2018-05-29 09:49:00
2410,PRJ-002410,Evolve Dot-Com Relationships Program,"Reese, Tucker and Grimes",Planned,2022-04-17,2024-02-27,2022-07-18 18:29:00
2105,PRJ-002105,Orchestrate Strategic E-Tailers Program,"Delgado, Ford and Rice",On Hold,2022-11-06,,2023-01-14 10:18:00
1719,PRJ-001719,Repurpose Efficient Content Program,Reeves-Shepard,Cancelled,2019-08-30,2020-09-02,2019-10-01 18:10:00
2936,PRJ-002936,Deploy Collaborative Portals Program,"Richards, Davis and Hughes",Completed,2025-03-28,2027-01-12,2025-06-21 02:26:00
2063,PRJ-002063,Engage 24/365 Content Program,Clark PLC,On Hold,2018-09-27,,2018-10-19 16:21:00
1654,PRJ-001654,Enable Out-Of-The-Box Experiences Program,Johnson-Evans,Active,2019-11-29,,2020-01-07 19:38:00
4886,PRJ-003094,Productize Back-End Solutions Program Refresh,Jones-Evans,Active,2018-02-01,2018-04-13,2018-10-29 14:41:00
1175,PRJ-001175,Extend Killer Functionalities Program,"Green, Livingston and Santos",Planned,2020-04-20,2022-03-04,2020-07-11 19:04:00
2399,PRJ-002399,Redefine Turn-Key Info-Mediaries Program,Jackson-Stein,Active,2019-07-25,2021-09-25,2019-08-13 20:05:00
4488,PRJ-000624,Innovate Bricks-And-Clicks Vortals Program Refresh,"Mckinney, Wilson and Kelly",Cancelled,2026-06-13,2027-12-24,2027-01-27 10:08:00
2587,PRJ-002587,Syndicate Cross-Media Initiatives Program,Jimenez and Sons,Planned,2025-11-03,,2025-11-28 23:59:00
3980,PRJ-003980,Transform World-Class Platforms Program,"Waller, Walls and Li",On Hold,2020-02-28,2022-02-17,2020-06-15 03:10:00
4916,PRJ-003730,Synergize Out-Of-The-Box Interfaces Program Refresh,"Brown, Moore and Kemp",Active,2021-10-17,2022-12-16,2021-12-24 23:38:00
1184,PRJ-001184,Iterate Collaborative E-Markets Program,Simmons Group,Planned,2023-09-04,,2023-09-05 06:17:00
2274,PRJ-002274,Visualize Vertical Communities Program,Lee-Ramsey,Planned,2023-02-22,2025-04-19,2023-06-14 22:50:00
1521,PRJ-001521,Scale Cross-Media Networks Program,"Keller, Hall and Peterson",Cancelled,2023-08-19,,2023-10-15 08:23:00
841,PRJ-000841,Maximize Ubiquitous Models Program,"Roach, Anderson and Ochoa",Completed,2019-03-06,,2019-04-23 11:24:00
4852,PRJ-002357,Productize Real-Time Web-Readiness Program Refresh,"Delgado, Brown and Hoover",Active,2023-03-17,,2023-07-07 14:01:00
2301,PRJ-002301,Engage Rich Functionalities Program,Walker Group,Completed,2021-09-07,,2021-12-05 06:33:00
1359,PRJ-001359,Productize Visionary E-Services Program,"Blake, Lewis and Carroll",Completed,2019-08-29,2021-08-08,2019-12-19 03:48:00
3195,PRJ-003195,Engineer Plug-And-Play E-Commerce Program,Mccarthy-Torres,Planned,2021-10-23,2023-05-10,2022-02-06 23:19:00
270,PRJ-000270,Empower Viral Platforms Program,"Cunningham, Butler and Martin",Planned,2024-05-01,,2024-07-25 04:12:00
3032,PRJ-003032,Cultivate Impactful Supply-Chains Program,"Harvey, Austin and Hunter",Cancelled,2020-11-29,2022-03-03,2020-12-28 09:41:00
807,PRJ-000807,Synergize Magnetic Partnerships Program,"Horton, Taylor and Soto",On Hold,2024-12-11,,2025-01-09 15:39:00
1311,PRJ-001311,Synthesize Integrated Markets Program,Brown LLC,Completed,2023-09-03,2025-05-28,2023-09-19 20:50:00
1446,PRJ-001446,Expedite One-To-One Vortals Program,"Allen, Black and Valencia",Cancelled,2024-09-15,,2024-10-26 08:19:00
1703,PRJ-001703,Morph Best-Of-Breed Mindshare Program,"Myers, Stein and Cummings",Planned,2026-03-20,,2026-05-08 08:14:00
1005,PRJ-001005,Generate Web-Enabled Infrastructures Program,"Henderson, Coleman and Graham",Active,2018-10-13,2020-08-23,2018-10-21 23:06:00
3186,PRJ-003186,Transform Compelling Supply-Chains Program,"Harris, Graves and Fitzgerald",Active,2020-04-15,2021-08-11,2020-05-08 14:33:00
1741,PRJ-001741,Monetize Cross-Platform Vortals Program,Young Ltd,Completed,2018-05-23,2019-11-17,2018-08-25 01:42:00
2718,PRJ-002718,Maximize Frictionless Architectures Program,"Gibbs, Zamora and Gardner",Planned,2025-02-24,2027-07-30,2025-02-26 18:23:00
2424,PRJ-002424,Unleash Revolutionary Users Program,"Thomas, Phillips and Reynolds",Cancelled,2021-01-15,,2021-02-24 23:58:00
4530,PRJ-002388,Deliver Clicks-And-Mortar Convergence Program Refresh,"Scott, Diaz and Sanchez",Planned,2023-01-12,2023-11-02,2023-12-01 19:01:00
4170,PRJ-004170,Facilitate Scalable Architectures Program,Butler Group,Cancelled,2026-04-28,2027-02-09,2026-08-05 11:06:00
1728,PRJ-001728,Morph Web-Enabled Models Program,Gallagher PLC,Planned,2024-11-10,,2024-12-30 10:56:00
3838,PRJ-003838,Extend Cross-Platform Models Program,May-Rush,Active,2020-05-12,,2020-09-07 11:18:00
696,PRJ-000696,Implement Granular Applications Program,Hall-Solis,Completed,2022-10-28,2023-10-26,2023-02-12 06:00:00
2801,PRJ-002801,Drive Robust Users Program,"West, Hampton and Randolph",Completed,2019-03-07,2020-09-18,2019-05-21 04:13:00
4098,PRJ-004098,Brand User-Centric Applications Program,Taylor-Jones,Completed,2020-04-30,2021-11-24,2020-06-30 16:50:00
