position_history_id,employee_id,effective_start_date,effective_end_date,job_title,cost_centre,fte,updated_at
1589,598,2025-10-21,2026-02-28,Senior Analyst,CC-110-HR,0.28,2026-03-03 01:59:00
1590,599,2019-01-22,2019-09-22,Project Coordinator,CC-120-ENG,0.71,2019-09-23 13:05:00
1591,599,2019-12-12,2021-07-14,Project Coordinator,CC-160-MKT,0.71,2021-07-24 07:56:00
1592,599,2021-08-09,2022-02-04,Manager,CC-110-HR,0.52,2022-02-05 02:35:00
1593,599,2022-02-05,2022-10-08,Senior Analyst,CC-120-ENG,0.71,2022-10-31 09:31:00
1594,600,2025-08-31,2026-02-28,Senior Manager,CC-130-PMO,0.94,2026-03-11 02:08:00
1595,601,2020-06-14,2020-11-16,Project Coordinator,CC-160-MKT,0.35,2020-12-13 02:44:00
1596,601,2020-12-19,,Project Manager,CC-130-PMO,0.35,2020-12-31 21:58:00
1597,602,2016-09-26,2018-08-21,Senior Analyst,CC-100-FIN,0.41,2018-09-01 03:38:00
1598,602,2018-10-15,2020-09-22,Senior Analyst,CC-100-FIN,0.81,2020-09-22 16:35:00
1599,602,2020-09-23,2022-04-06,Senior Engineer,CC-100-FIN,0.58,2022-04-08 16:18:00
1600,603,2020-09-10,2021-06-19,Analyst,CC-150-SALES,0.34,2021-07-16 05:18:00
1601,603,2021-06-09,2023-05-23,Senior Engineer,CC-100-FIN,0.97,2023-05-24 21:01:00
1602,603,2023-05-24,2024-02-22,Engineer,CC-150-SALES,0.29,2024-03-07 06:01:00
1603,603,2024-02-23,2024-09-26,Lead Engineer,CC-110-HR,0.92,2024-10-22 15:30:00
1604,603,2024-09-27,,Senior Engineer,CC-120-ENG,0.81,2024-10-06 03:44:00
1605,604,2023-04-14,,Engineer,CC-160-MKT,0.57,2023-05-12 06:10:00
1606,605,2022-06-04,2024-01-19,Project Coordinator,CC-120-ENG,0.8,2024-02-16 21:38:00
1607,605,2024-01-20,2025-08-04,Manager,CC-160-MKT,0.74,2025-08-22 00:20:00
1608,605,2025-08-05,,Senior Engineer,CC-130-PMO,0.28,2025-08-12 08:09:00
1609,605,2025-08-05,,Project Manager,CC-130-PMO,0.3,2025-08-12 09:09:00
1610,606,2021-12-06,2023-11-14,Project Coordinator,CC-110-HR,0.68,2023-12-07 03:05:00
1611,606,2024-02-05,2025-11-24,Senior Manager,CC-110-HR,0.45,2025-12-22 01:11:00
1612,606,2025-11-25,2026-02-28,Manager,CC-160-MKT,0.76,2026-03-13 15:00:00
1613,607,2016-09-23,,Project Coordinator,CC-150-SALES,0.78,2016-10-21 22:50:00
1614,608,2022-10-08,2024-07-17,Project Coordinator,CC-110-HR,0.36,2024-08-01 20:25:00
1615,608,2024-06-07,2025-06-13,Manager,CC-130-PMO,0.89,2025-07-13 19:49:00
1616,608,2025-06-04,2026-02-28,Project Manager,CC-100-FIN,1.0,2026-03-12 16:26:00
1617,609,2025-02-14,2025-07-22,Lead Engineer,CC-130-PMO,0.89,2025-08-03 20:15:00
1618,609,2025-08-30,2026-02-28,Lead Engineer,CC-110-HR,0.99,2026-03-17 04:17:00
1619,610,2015-06-28,2016-05-23,Senior Analyst,CC-110-HR,0.3,2016-06-17 03:03:00
1620,610,2016-05-24,,Lead Engineer,CC-150-SALES,0.63,2016-06-17 20:41:00
1621,611,2023-01-26,2023-12-30,Engineer,CC-150-SALES,0.74,2024-01-16 09:59:00
1622,611,2023-12-31,2025-03-07,Senior Manager,CC-110-HR,0.53,2025-04-01 21:00:00
1623,611,2025-03-08,,Analyst,CC-150-SALES,0.41,2025-03-11 03:20:00
1624,612,2021-11-05,2023-09-19,Senior Manager,CC-150-SALES,0.21,2023-10-08 19:01:00
1625,612,2023-10-06,,Senior Analyst,CC-110-HR,0.53,2023-11-04 20:58:00
1626,613,2023-10-16,2024-12-15,Engineer,CC-160-MKT,0.48,2024-12-29 12:11:00
1627,613,2024-12-16,2026-02-28,Senior Analyst,CC-150-SALES,0.67,2026-03-29 15:33:00
1628,614,2017-09-06,2018-04-17,Senior Analyst,CC-150-SALES,0.57,2018-05-09 02:43:00
1629,614,2018-06-02,2019-09-03,Engineer,CC-130-PMO,0.51,2019-09-21 14:06:00
1630,614,2019-09-04,2020-12-05,Director,CC-160-MKT,0.61,2020-12-21 12:07:00
1631,614,2020-12-06,2022-04-11,Analyst,CC-110-HR,0.23,2022-04-24 17:47:00
1632,614,2022-04-12,2022-12-12,Lead Engineer,CC-120-ENG,0.8,2023-01-06 13:36:00
1633,615,2023-10-18,2024-12-23,Senior Analyst,CC-140-OPS,0.55,2025-01-11 14:30:00
1634,615,2024-12-24,,Senior Engineer,CC-130-PMO,0.72,2025-01-11 01:23:00
1635,616,2017-03-05,2017-10-07,Director,CC-120-ENG,0.69,2017-10-22 02:33:00
1636,616,2017-10-08,2019-07-24,Project Coordinator,CC-110-HR,0.41,2019-08-04 21:50:00
1637,616,2019-07-25,2020-02-15,Lead Engineer,CC-160-MKT,0.3,2020-03-04 04:58:00
1638,616,2020-02-16,,Analyst,CC-130-PMO,0.48,2020-03-10 09:29:00
1639,617,2019-12-10,2021-06-11,Senior Analyst,CC-160-MKT,0.51,2021-07-07 08:08:00
1640,617,2021-08-09,2022-12-09,Project Coordinator,CC-130-PMO,0.93,2022-12-21 02:10:00
1641,617,2022-12-10,,Project Manager,CC-130-PMO,0.91,2022-12-12 03:07:00
1642,618,2023-09-23,2025-07-06,Analyst,CC-100-FIN,0.88,2025-07-17 06:23:00
1643,618,2025-07-07,2026-02-28,Director,CC-120-ENG,0.32,2026-03-08 23:26:00
1644,619,2019-09-11,2020-02-09,Director,CC-120-ENG,0.95,2020-03-03 02:30:00
1645,619,2020-03-08,2021-06-08,Analyst,CC-110-HR,0.22,2021-06-26 22:27:00
1646,619,2021-06-09,2021-10-23,Project Coordinator,CC-150-SALES,0.89,2021-11-06 07:57:00
1647,620,2017-03-28,2017-11-23,Project Coordinator,CC-110-HR,0.56,2017-12-06 11:58:00
1648,620,2017-11-24,2018-05-19,Project Manager,CC-130-PMO,0.92,2018-06-04 14:43:00
1649,620,2018-05-20,2019-01-26,Senior Manager,CC-140-OPS,0.62,2019-02-02 12:10:00
1650,620,2019-01-27,2020-09-21,Manager,CC-100-FIN,0.98,2020-10-04 15:37:00
1651,621,2024-10-15,2025-12-01,Senior Analyst,CC-130-PMO,0.29,2025-12-31 08:58:00
1652,621,2025-11-16,,Senior Analyst,CC-100-FIN,0.68,2025-12-08 05:08:00
1653,622,2020-05-22,2020-12-21,Project Coordinator,CC-100-FIN,0.49,2021-01-14 07:29:00
1654,622,2020-12-22,2022-10-15,Senior Manager,CC-150-SALES,0.78,2022-11-02 10:21:00
1655,622,2022-10-16,,Senior Engineer,CC-110-HR,0.77,2022-11-13 20:28:00
1656,623,2025-06-23,2026-01-31,Project Coordinator,CC-150-SALES,0.3,2026-02-23 21:43:00
1657,623,2025-06-23,2026-01-31,Senior Engineer,CC-150-SALES,0.33,2026-02-23 23:43:00
1658,624,2016-05-25,2016-09-29,Senior Analyst,CC-140-OPS,0.48,2016-10-02 14:15:00
1659,624,2016-12-17,2017-11-11,Manager,CC-160-MKT,0.85,2017-11-21 14:14:00
1660,624,2017-11-12,2018-05-20,Project Manager,CC-110-HR,0.36,2018-06-08 21:03:00
1661,624,2018-05-21,2019-08-05,Manager,CC-130-PMO,0.49,2019-08-25 04:46:00
1662,625,2016-10-18,2017-08-26,Project Coordinator,CC-160-MKT,0.86,2017-09-03 05:00:00
1663,625,2017-09-14,2018-11-11,Project Coordinator,CC-120-ENG,0.75,2018-11-19 06:47:00
1664,626,2016-08-26,2017-11-09,Manager,CC-100-FIN,0.63,2017-11-17 15:22:00
1665,626,2017-11-01,2019-08-11,Senior Manager,CC-150-SALES,0.82,2019-08-25 08:37:00
1666,626,2019-08-12,2020-10-01,Senior Manager,CC-120-ENG,0.82,2020-10-23 14:00:00
1667,626,2020-10-02,2021-09-21,Engineer,CC-110-HR,0.31,2021-10-01 14:58:00
1668,626,2021-09-22,,Project Manager,CC-110-HR,0.92,2021-09-28 01:39:00
1669,627,2025-08-12,2026-02-25,Manager,CC-120-ENG,0.41,2026-02-26 19:01:00
1670,627,2026-02-26,2026-02-28,Manager,CC-100-FIN,0.23,2026-03-06 09:49:00
1671,628,2020-01-22,2021-02-21,Senior Engineer,CC-110-HR,0.96,2021-03-21 14:09:00
1672,628,2021-03-20,2021-08-14,Project Coordinator,CC-120-ENG,0.93,2021-08-30 20:30:00
1673,628,2021-08-15,2023-02-07,Senior Analyst,CC-110-HR,0.34,2023-02-21 11:11:00
1674,629,2019-08-27,2020-03-24,Senior Analyst,CC-140-OPS,0.22,2020-04-11 08:58:00
1675,629,2020-03-04,2020-10-27,Senior Engineer,CC-120-ENG,0.93,2020-11-07 02:06:00
1676,629,2020-03-04,2020-10-27,Project Manager,CC-120-ENG,0.53,2020-11-07 04:06:00
1677,630,2017-08-23,2019-04-27,Lead Engineer,CC-120-ENG,0.99,2019-04-30 02:40:00
1678,631,2019-03-16,2020-04-21,Senior Engineer,CC-140-OPS,0.8,2020-05-07 13:49:00
1679,631,2020-04-22,2022-04-12,Project Coordinator,CC-100-FIN,0.62,2022-05-01 21:18:00
1680,631,2020-04-22,2022-04-12,Engineer,CC-100-FIN,0.61,2022-05-02 03:18:00
1681,631,2022-04-13,2023-05-03,Senior Analyst,CC-110-HR,0.78,2023-05-25 18:13:00
1682,632,2025-06-09,2026-02-20,Director,CC-140-OPS,0.64,2026-03-08 01:02:00
1683,633,2023-11-16,2024-07-25,Director,CC-150-SALES,0.59,2024-07-30 03:17:00
1684,633,2024-07-26,2025-12-14,Manager,CC-130-PMO,0.3,2026-01-13 20:06:00
1685,633,2025-12-15,2026-02-28,Lead Engineer,CC-150-SALES,0.87,2026-03-05 11:40:00
1686,634,2018-03-21,2019-05-26,Engineer,CC-110-HR,0.88,2019-06-12 22:07:00
1687,634,2019-05-27,2019-10-07,Lead Engineer,CC-120-ENG,0.35,2019-11-02 18:40:00
1688,634,2019-10-08,,Project Coordinator,CC-100-FIN,0.94,2019-10-23 06:43:00
1689,635,2022-10-22,2024-01-26,Lead Engineer,CC-120-ENG,0.34,2024-01-31 04:47:00
1690,635,2024-01-27,2025-12-13,Engineer,CC-110-HR,0.29,2025-12-16 19:36:00
1691,635,2025-12-14,,Senior Analyst,CC-160-MKT,0.52,2026-01-01 11:49:00
1692,636,2022-11-29,2023-10-13,Director,CC-130-PMO,0.29,2023-10-28 01:37:00
1693,636,2023-10-14,,Project Coordinator,CC-110-HR,0.73,2023-10-26 07:00:00
1694,637,2015-01-22,2015-10-01,Engineer,CC-130-PMO,0.75,2015-10-22 17:27:00
1695,637,2015-10-02,2016-12-26,Senior Manager,CC-100-FIN,0.3,2016-12-29 05:44:00
1696,638,2017-11-14,2018-04-17,Engineer,CC-110-HR,0.8,2018-05-15 06:16:00
1697,638,2018-05-22,2019-08-25,Project Coordinator,CC-130-PMO,0.99,2019-08-28 11:15:00
1698,638,2019-08-26,2021-05-27,Project Coordinator,CC-120-ENG,0.6,2021-06-08 23:59:00
1699,638,2021-05-28,,Senior Engineer,CC-130-PMO,0.47,2021-06-21 17:11:00
1700,639,2021-02-25,2023-01-11,Analyst,CC-130-PMO,0.4,2023-01-29 16:19:00
1701,639,2023-03-23,2024-03-29,Manager,CC-110-HR,0.75,2024-04-22 17:40:00
1702,639,2024-03-30,2025-07-13,Engineer,CC-100-FIN,0.83,2025-07-20 05:06:00
1703,639,2025-07-14,,Manager,CC-110-HR,0.86,2025-08-12 16:30:00
1704,640,2020-12-01,2022-05-13,Project Coordinator,CC-150-SALES,0.59,2022-06-03 03:01:00
1705,640,2022-06-18,2022-10-20,Project Coordinator,CC-100-FIN,0.35,2022-10-25 18:34:00
1706,640,2022-10-21,,Senior Engineer,CC-160-MKT,0.9,2022-11-06 09:55:00
1707,641,2018-03-26,2019-10-03,Senior Analyst,CC-150-SALES,0.95,2019-10-14 13:56:00
1708,641,2018-03-26,2019-10-03,Senior Manager,CC-150-SALES,0.78,2019-10-14 18:56:00
1709,641,2019-10-04,,Analyst,CC-100-FIN,0.25,2019-10-25 12:04:00
1710,642,2015-07-15,2016-07-24,Engineer,CC-110-HR,0.27,2016-07-24 19:13:00
1711,642,2016-07-25,2018-01-03,Analyst,CC-100-FIN,0.56,2018-01-27 09:31:00
1712,642,2018-01-04,,Engineer,CC-160-MKT,0.7,2018-01-05 17:34:00
1713,643,2023-11-26,2025-01-07,Project Manager,CC-110-HR,0.92,2025-01-11 12:15:00
1714,643,2023-11-26,2025-01-07,Senior Analyst,CC-110-HR,0.58,2025-01-11 17:15:00
1715,643,2025-01-08,2026-02-28,Senior Analyst,CC-140-OPS,0.33,2026-03-14 13:15:00
1716,644,2016-03-30,2017-12-21,Director,CC-160-MKT,0.52,2017-12-31 10:21:00
1717,644,2017-12-22,2019-08-03,Senior Manager,CC-140-OPS,0.61,2019-08-10 14:17:00
1718,644,2017-12-22,2019-08-03,Project Coordinator,CC-140-OPS,0.9,2019-08-10 22:17:00
1719,644,2019-08-04,,Senior Analyst,CC-120-ENG,0.73,2019-08-23 15:41:00
1720,645,2021-09-10,2023-05-22,Project Coordinator,CC-140-OPS,0.94,2023-05-29 13:03:00
1721,645,2023-05-23,2024-10-05,Engineer,CC-110-HR,0.58,2024-10-17 09:28:00
1722,645,2024-10-06,,Director,CC-120-ENG,0.35,2024-10-25 09:45:00
1723,646,2020-10-11,2022-04-09,Director,CC-160-MKT,0.33,2022-05-03 08:16:00
1724,646,2022-04-10,2023-02-05,Senior Engineer,CC-160-MKT,0.81,2023-03-06 00:21:00
1725,646,2023-02-06,,Senior Analyst,CC-130-PMO,0.92,2023-03-03 16:38:00
1726,647,2016-08-11,2018-04-29,Senior Engineer,CC-140-OPS,0.68,2018-05-23 13:10:00
1727,647,2018-04-20,2019-04-30,Manager,CC-110-HR,0.22,2019-05-04 08:50:00
1728,648,2021-11-23,2023-04-10,Analyst,CC-130-PMO,0.66,2023-04-11 09:18:00
1729,648,2023-04-11,2023-12-21,Senior Analyst,CC-140-OPS,0.93,2023-12-31 19:53:00
1730,648,2023-12-22,2024-08-06,Senior Manager,CC-100-FIN,0.54,2024-08-11 23:21:00
1731,648,2024-08-07,2025-10-10,Manager,CC-130-PMO,0.53,2025-11-09 21:40:00
1732,649,2019-09-03,2020-09-09,Senior Analyst,CC-150-SALES,0.95,2020-10-02 17:39:00
1733,650,2015-12-17,2016-07-18,Senior Manager,CC-140-OPS,0.66,2016-07-24 01:03:00
1734,650,2016-07-19,2018-06-14,Director,CC-100-FIN,0.67,2018-06-27 18:51:00
1735,650,2018-06-15,2019-06-19,Manager,CC-160-MKT,0.63,2019-07-06 00:54:00
1736,650,2018-06-15,2019-06-19,Senior Analyst,CC-160-MKT,0.73,2019-07-06 02:54:00
1737,651,2015-10-05,2016-02-18,Senior Engineer,CC-160-MKT,0.66,2016-03-02 05:51:00
1738,651,2016-02-19,,Lead Engineer,CC-140-OPS,0.6,2016-03-03 01:54:00
1739,652,2020-09-09,2022-08-16,Project Coordinator,CC-120-ENG,0.77,2022-09-14 05:43:00
1740,652,2022-08-17,2023-07-14,Senior Analyst,CC-130-PMO,0.56,2023-07-22 21:33:00
1741,652,2023-07-15,2024-11-01,Project Coordinator,CC-100-FIN,0.97,2024-11-05 03:16:00
1742,652,2023-07-15,2024-11-01,Manager,CC-100-FIN,0.85,2024-11-05 04:16:00
1743,652,2024-11-02,,Director,CC-160-MKT,0.55,2024-11-10 11:40:00
1744,653,2021-03-19,2021-08-12,Engineer,CC-150-SALES,0.66,2021-08-29 08:25:00
1745,653,2021-07-07,2023-05-02,Engineer,CC-110-HR,0.7,2023-05-30 22:04:00
1746,653,2023-05-03,2024-02-04,Lead Engineer,CC-110-HR,0.85,2024-02-12 12:43:00
1747,654,2022-02-16,2023-11-04,Manager,CC-120-ENG,0.71,2023-11-15 05:49:00
1748,654,2023-10-08,2025-01-04,Manager,CC-100-FIN,0.43,2025-01-19 08:33:00
1749,654,2025-01-05,2026-02-28,Senior Engineer,CC-110-HR,0.36,2026-03-21 10:27:00
1750,655,2017-11-04,2018-04-10,Senior Analyst,CC-150-SALES,0.81,2018-04-25 04:32:00
1751,655,2018-03-23,2018-12-10,Project Coordinator,CC-130-PMO,0.99,2018-12-17 09:24:00
1752,655,2018-12-11,,Manager,CC-160-MKT,0.69,2018-12-26 06:45:00
1753,656,2023-11-04,2024-08-30,Project Manager,CC-100-FIN,0.33,2024-09-25 08:13:00
1754,657,2022-05-15,2023-06-03,Senior Analyst,CC-100-FIN,0.62,2023-06-13 20:40:00
1755,657,2023-06-04,2023-10-20,Analyst,CC-130-PMO,0.63,2023-11-01 22:19:00
1756,657,2023-10-21,2025-04-14,Engineer,CC-140-OPS,0.39,2025-05-07 22:03:00
1757,657,2025-04-15,2026-02-28,Senior Engineer,CC-140-OPS,0.53,2026-03-23 15:42:00
1758,658,2021-07-11,2023-05-17,Senior Engineer,CC-110-HR,0.25,2023-06-03 20:09:00
1759,658,2023-04-16,,Senior Analyst,CC-150-SALES,0.62,2023-04-16 21:09:00
1760,659,2016-06-30,2017-06-25,Project Coordinator,CC-130-PMO,0.7,2017-07-11 18:54:00
1761,659,2017-06-26,2019-05-13,Manager,CC-120-ENG,0.99,2019-05-14 19:13:00
1762,659,2019-05-14,2021-02-09,Project Coordinator,CC-120-ENG,0.55,2021-03-06 12:37:00
1763,659,2021-02-10,2022-06-05,Analyst,CC-100-FIN,0.4,2022-07-04 10:42:00
1764,660,2024-02-15,2025-05-01,Lead Engineer,CC-160-MKT,0.99,2025-05-01 07:31:00
1765,660,2025-05-02,2026-02-28,Senior Analyst,CC-160-MKT,0.75,2026-03-30 19:11:00
1766,661,2023-09-27,2025-01-12,Senior Engineer,CC-160-MKT,0.4,2025-01-24 00:36:00
1767,661,2025-03-17,2026-02-28,Lead Engineer,CC-110-HR,0.26,2026-03-20 21:17:00
1768,662,2020-05-14,2022-03-25,Manager,CC-120-ENG,0.5,2022-04-02 08:34:00
1769,662,2022-02-10,2023-01-11,Engineer,CC-120-ENG,0.7,2023-02-10 11:48:00
1770,662,2023-01-12,,Analyst,CC-100-FIN,0.96,2023-01-14 22:28:00
1771,663,2016-07-06,2017-03-09,Manager,CC-130-PMO,0.24,2017-03-31 13:39:00
1772,663,2017-06-04,2019-03-07,Lead Engineer,CC-140-OPS,0.66,2019-03-13 18:19:00
1773,664,2015-06-01,2015-12-31,Manager,CC-120-ENG,0.68,2016-01-02 21:05:00
1774,664,2016-01-21,2017-05-06,Senior Manager,CC-100-FIN,0.79,2017-05-09 08:04:00
1775,664,2017-04-08,2019-01-05,Senior Manager,CC-130-PMO,0.38,2019-01-21 10:39:00
1776,664,2019-01-21,2019-09-07,Manager,CC-160-MKT,0.56,2019-09-13 22:11:00
1777,665,2023-11-15,2025-02-26,Project Coordinator,CC-160-MKT,0.73,2025-03-14 02:29:00
1778,665,2025-02-27,2026-02-28,Senior Manager,CC-110-HR,0.37,2026-03-26 15:26:00
1779,666,2018-07-16,2019-05-25,Engineer,CC-120-ENG,0.67,2019-05-27 20:36:00
1780,666,2019-06-17,2020-07-01,Senior Engineer,CC-140-OPS,0.61,2020-07-22 00:40:00
1781,666,2020-07-02,2021-08-15,Director,CC-110-HR,0.98,2021-09-03 01:15:00
1782,666,2021-08-16,,Project Coordinator,CC-110-HR,0.45,2021-09-05 00:55:00
1783,667,2019-06-20,2020-10-28,Analyst,CC-160-MKT,0.91,2020-11-17 14:13:00
1784,667,2020-10-29,2021-12-19,Project Manager,CC-140-OPS,0.94,2022-01-09 16:49:00
1785,667,2021-12-20,2023-01-16,Senior Analyst,CC-150-SALES,0.53,2023-02-08 08:50:00
1786,667,2023-01-17,,Director,CC-140-OPS,0.63,2023-01-20 23:31:00
1787,668,2020-04-23,2020-10-21,Manager,CC-120-ENG,0.5,2020-11-06 10:14:00
1788,668,2020-10-22,2021-11-25,Director,CC-130-PMO,0.97,2021-11-30 02:24:00
1789,668,2021-11-26,,Senior Engineer,CC-100-FIN,0.52,2021-12-05 15:42:00
1790,669,2022-04-03,2022-11-17,Manager,CC-140-OPS,0.94,2022-12-08 18:25:00
1791,669,2022-10-03,,Director,CC-100-FIN,0.57,2022-10-08 04:54:00
1792,670,2024-09-01,2025-02-27,Lead Engineer,CC-150-SALES,0.86,2025-03-12 15:47:00
1793,670,2025-05-26,,Lead Engineer,CC-120-ENG,0.82,2025-06-11 05:39:00
1794,671,2022-05-09,2023-02-20,Project Coordinator,CC-100-FIN,0.26,2023-03-15 00:58:00
1795,671,2023-02-21,,Project Manager,CC-150-SALES,0.67,2023-03-02 17:31:00
1796,672,2023-12-19,2025-10-31,Lead Engineer,CC-130-PMO,0.86,2025-11-05 14:04:00
1797,672,2025-11-01,2026-02-28,Senior Manager,CC-110-HR,0.4,2026-03-21 12:04:00
1798,673,2023-05-03,2024-07-08,Director,CC-140-OPS,0.87,2024-08-07 19:49:00
1799,673,2023-05-03,2024-07-08,Director,CC-140-OPS,0.87,2024-08-08 01:49:00
1800,673,2024-07-09,2026-02-28,Director,CC-100-FIN,0.72,2026-03-22 03:30:00
1801,674,2018-10-20,2020-01-07,Director,CC-110-HR,0.28,2020-02-02 04:10:00
1802,674,2020-01-08,2021-05-17,Senior Analyst,CC-120-ENG,0.87,2021-05-31 05:26:00
1803,674,2021-05-18,,Analyst,CC-130-PMO,0.35,2021-06-03 01:19:00
1804,675,2022-10-05,2023-02-16,Senior Manager,CC-140-OPS,0.58,2023-03-14 01:51:00
1805,675,2023-02-17,,Lead Engineer,CC-160-MKT,0.95,2023-02-18 15:48:00
1806,676,2020-10-27,2021-11-18,Senior Analyst,CC-130-PMO,0.37,2021-12-06 00:03:00
1807,676,2021-11-19,,Project Coordinator,CC-150-SALES,0.86,2021-11-22 18:16:00
1808,677,2023-02-26,2024-03-09,Lead Engineer,CC-110-HR,0.98,2024-03-23 21:16:00
1809,677,2024-03-10,2025-03-16,Senior Manager,CC-110-HR,0.87,2025-03-26 09:24:00
1810,677,2025-03-17,,Engineer,CC-130-PMO,0.36,2025-03-22 10:24:00
1811,678,2021-10-03,2023-07-07,Project Manager,CC-150-SALES,0.21,2023-07-30 09:36:00
1812,678,2023-07-08,2024-10-25,Analyst,CC-160-MKT,0.48,2024-11-02 23:35:00
1813,678,2024-10-26,2025-03-24,Manager,CC-100-FIN,0.4,2025-04-12 01:07:00
1814,679,2021-02-12,2022-08-17,Senior Engineer,CC-120-ENG,0.21,2022-08-27 09:04:00
1815,679,2022-10-11,,Project Coordinator,CC-100-FIN,0.63,2022-10-24 22:13:00
1816,680,2015-11-24,2017-05-27,Analyst,CC-150-SALES,0.6,2017-06-04 08:17:00
1817,680,2017-05-28,,Analyst,CC-160-MKT,0.99,2017-06-13 13:59:00
1818,680,2017-05-28,,Senior Analyst,CC-160-MKT,0.86,2017-06-13 14:59:00
1819,681,2018-06-09,2019-07-17,Project Coordinator,CC-120-ENG,0.59,2019-08-12 13:04:00
1820,681,2019-09-02,2020-04-28,Project Coordinator,CC-160-MKT,0.3,2020-05-28 11:39:00
1821,681,2020-04-29,,Director,CC-120-ENG,0.62,2020-05-01 21:02:00
1822,682,2019-10-12,2020-05-05,Engineer,CC-120-ENG,0.85,2020-05-25 21:19:00
1823,682,2020-05-06,2020-11-11,Project Manager,CC-120-ENG,0.52,2020-11-25 12:52:00
1824,682,2020-11-12,2022-01-28,Lead Engineer,CC-140-OPS,0.57,2022-01-30 07:38:00
1825,682,2022-01-29,2023-08-15,Senior Manager,CC-130-PMO,0.93,2023-09-07 14:50:00
1826,683,2018-12-10,2020-01-27,Engineer,CC-140-OPS,0.37,2020-02-24 02:27:00
1827,683,2019-12-22,2021-02-11,Director,CC-110-HR,0.34,2021-03-01 17:10:00
1828,683,2021-02-12,,Engineer,CC-110-HR,0.41,2021-02-13 20:10:00
1829,684,2024-10-03,2026-02-28,Project Manager,CC-110-HR,0.73,2026-03-24 14:14:00
1830,685,2019-11-17,2021-02-20,Lead Engineer,CC-160-MKT,0.3,2021-03-10 19:49:00
1831,685,2019-11-17,2021-02-20,Project Coordinator,CC-160-MKT,0.52,2021-03-11 03:49:00
1832,685,2021-05-05,2023-01-19,Engineer,CC-120-ENG,0.35,2023-02-05 06:11:00
1833,686,2025-08-18,2026-02-09,Lead Engineer,CC-150-SALES,0.23,2026-03-05 03:07:00
1834,687,2019-07-22,2020-08-09,Manager,CC-140-OPS,0.23,2020-09-02 05:23:00
1835,687,2020-08-10,2021-10-05,Senior Engineer,CC-100-FIN,0.54,2021-10-05 14:04:00
1836,687,2021-10-06,,Lead Engineer,CC-120-ENG,0.52,2021-11-01 20:35:00
1837,688,2023-05-30,2023-11-23,Engineer,CC-130-PMO,0.53,2023-12-04 11:59:00
1838,688,2024-01-14,,Analyst,CC-120-ENG,0.93,2024-01-28 03:29:00
1839,689,2016-08-07,2018-01-08,Senior Analyst,CC-160-MKT,0.74,2018-01-15 11:41:00
1840,689,2018-02-13,2019-04-15,Manager,CC-130-PMO,0.51,2019-05-12 12:54:00
1841,690,2023-10-06,2025-04-07,Project Coordinator,CC-130-PMO,0.64,2025-05-07 06:00:00
1842,690,2025-04-08,2026-01-19,Senior Manager,CC-150-SALES,0.68,2026-02-11 10:26:00
1843,691,2015-10-03,2017-07-14,Senior Analyst,CC-150-SALES,0.49,2017-07-14 22:15:00
1844,691,2017-07-15,2019-04-21,Senior Engineer,CC-150-SALES,0.83,2019-05-07 22:59:00
1845,691,2019-04-22,2021-01-18,Senior Analyst,CC-160-MKT,0.42,2021-02-10 00:34:00
1846,692,2019-02-09,2020-05-20,Senior Analyst,CC-140-OPS,0.68,2020-05-24 16:10:00
1847,692,2019-02-09,2020-05-20,Director,CC-140-OPS,0.36,2020-05-24 21:10:00
1848,692,2020-05-13,2021-11-21,Project Manager,CC-130-PMO,0.36,2021-12-19 16:56:00
1849,692,2021-11-22,2023-04-07,Project Coordinator,CC-120-ENG,0.95,2023-04-22 22:12:00
1850,692,2023-04-08,2024-01-04,Manager,CC-110-HR,0.89,2024-01-06 15:58:00
1851,692,2024-01-05,,Project Manager,CC-150-SALES,0.7,2024-01-09 04:54:00
1852,693,2015-05-13,2017-02-23,Manager,CC-150-SALES,0.24,2017-03-20 12:22:00
1853,693,2017-02-24,2017-11-25,Lead Engineer,CC-160-MKT,0.73,2017-12-08 23:56:00
1854,693,2017-11-26,2019-03-07,Engineer,CC-120-ENG,0.52,2019-03-14 05:53:00
1855,693,2019-03-08,2020-01-11,Engineer,CC-150-SALES,0.97,2020-01-31 22:23:00
1856,694,2020-01-17,2020-12-02,Senior Engineer,CC-140-OPS,0.93,2020-12-04 13:34:00
1857,694,2020-01-17,2020-12-02,Lead Engineer,CC-140-OPS,0.42,2020-12-04 16:34:00
1858,694,2020-12-03,2022-05-28,Project Manager,CC-140-OPS,0.87,2022-06-17 12:50:00
1859,695,2019-12-24,2020-05-16,Senior Manager,CC-160-MKT,0.69,2020-06-08 07:55:00
1860,696,2016-07-17,2016-11-14,Senior Manager,CC-110-HR,0.68,2016-12-11 17:21:00
1861,696,2017-01-20,,Senior Engineer,CC-110-HR,0.31,2017-02-08 13:50:00
1862,697,2018-07-11,2018-12-20,Director,CC-130-PMO,0.23,2018-12-21 04:10:00
1863,697,2018-12-21,2020-04-22,Analyst,CC-120-ENG,0.42,2020-05-18 14:38:00
1864,697,2020-04-23,2021-03-28,Senior Analyst,CC-140-OPS,0.78,2021-04-16 02:55:00
1865,697,2021-03-29,,Senior Manager,CC-130-PMO,0.44,2021-04-25 17:32:00
1866,698,2025-10-09,2026-02-23,Senior Engineer,CC-130-PMO,0.83,2026-03-01 20:59:00
